ITTER107,Territory,TIPO_DATO_VIOLENZA,Data type,TIPOAUT,Perpetrator,TIPOVIOLENZA,Type of violence,CITTADINANZA,Citizenship,CONDIZIONE_DICH4,Labour and professional status,TIME,Select time,Value,Flag Codes,Flags
ITD5,Emilia-Romagna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITD5,Emilia-Romagna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITD5,Emilia-Romagna,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITD5,Emilia-Romagna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,20.1,,
ITD5,Emilia-Romagna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,17.8,,
ITD5,Emilia-Romagna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,9.5,,
ITD5,Emilia-Romagna,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,6,,
ITD5,Emilia-Romagna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.9,,
ITD5,Emilia-Romagna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,5.2,,
ITD5,Emilia-Romagna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITD5,Emilia-Romagna,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,33.6,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,23.9,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,22,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,5.4,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,27.3,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,15.1,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,19.2,,
ITE1,Toscana,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,11.6,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,8.9,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,4.5,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,8,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,5.5,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,3.4,,
ITE1,Toscana,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.2,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2.8,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.6,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,3.2,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.4,,
ITE1,Toscana,W16_70_PNP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.1,,
ITE1,Toscana,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,15.7,,
ITE1,Toscana,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,13.8,,
ITE1,Toscana,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,5.9,,
ITE1,Toscana,W16_70_CFP_LT,women aged 16-70 years who have suffered violence lifetime (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2.7,,
ITE1,Toscana,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.9,,
ITE1,Toscana,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4.1,,
ITE1,Toscana,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.3,,
ITE1,Toscana,W16_70_CFP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.7,,
ITE1,Toscana,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITE1,Toscana,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,0.9,,
ITE1,Toscana,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITE1,Toscana,W16_70_CFP_M12,women aged 16-70 years who have suffered violence in the past 12 months (% of ever-partnered women 16-70 years),CURR_OR_FORM,current partner or former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITE1,Toscana,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,4.7,,
ITE1,Toscana,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4,,
ITE1,Toscana,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.1,,
ITE1,Toscana,W16_70_CP_LT,women aged 16-70 years who have suffered violence lifetime (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITE1,Toscana,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,2.4,,
ITE1,Toscana,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,2,,
ITE1,Toscana,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,0.5,,
ITE1,Toscana,W16_70_CP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of partnered women 16-70 years),CURR_P,current partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.2,,
ITE1,Toscana,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,22.8,,
ITE1,Toscana,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,20.4,,
ITE1,Toscana,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,9.2,,
ITE1,Toscana,W16_70_FP_LT,women aged 16-70 years who have suffered violence by former partner lifetime (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,4.2,,
ITE1,Toscana,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,5.6,,
ITE1,Toscana,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,4.8,,
ITE1,Toscana,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,1.6,,
ITE1,Toscana,W16_70_FP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years with a former partner),EX_P,former partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.9,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,28.6,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,18.9,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,18.2,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,4.2,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,21.1,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,10.8,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,14.7,,
ITE2,Umbria,W16_70_PNP_LT,women aged 16-70 years who have suffered violence lifetime (% of women 16-70 years),NOP,man non-partner,RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,2,,
ITE2,Umbria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,12.7,,
ITE2,Umbria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),PHY,physical violence,TOTAL,total,ALL,all items,2014,2014,8,,
ITE2,Umbria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),SEXVIOL,sexual violence,TOTAL,total,ALL,all items,2014,2014,6.9,,
ITE2,Umbria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),ANY_P_NOP,any man (partner and non-partner),RAPE_OR_ATT, rape or attempted rape,TOTAL,total,ALL,all items,2014,2014,0.3,,
ITE2,Umbria,W16_70_PNP_Y5,women aged 16-70 years who have suffered violence in the past 5 years (% of women 16-70 years),NOP,man non-partner,PHSEX,physical or sexual,TOTAL,total,ALL,all items,2014,2014,9.1,,
