FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,SEX,Sex (DESC),AGE,Age (DESC),EDU_LEV_HIGHEST,Highest level of education attained,,Time (TIME_PERIOD),Observation,OBS_STATUS,Observation status
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q3,33.229189,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q4,34.184755,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q1,32.462377,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total, primary and lower secondary school certificate',2022-Q2,34.046715,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total, primary and lower secondary school certificate',2022-Q3,34.378557,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q4,34.545314,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q1,32.901562,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,7,Upper and post secondary, primary and lower secondary school certificate',2023-Q2,33.359046,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q2,82.28229,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q3,80.672943,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q4,81.240059,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total, doctoral and specialization courses)',2022-Q1,82.299963,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total, doctoral and specialization courses)',2022-Q2,82.948583,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree, doctoral and specialization courses)',2022-Q3,80.004026,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree, doctoral and specialization courses)',2022-Q4,81.821347,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q1,82.281726,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q2,82.98202,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q2,34.247987,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q3,36.333758,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2021-Q4,35.808266,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total, primary and lower secondary school certificate',2022-Q1,34.148365,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q2,35.979587,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q3,37.277073,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q4,36.623642,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,7,Upper and post secondary, primary and lower secondary school certificate',2023-Q1,35.67599,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q2,36.959041,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q2,77.111853,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2021-Q3,74.659902,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total, doctoral and specialization courses)',2021-Q4,78.025807,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree, doctoral and specialization courses)',2022-Q1,78.302014,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree, doctoral and specialization courses)',2022-Q2,78.875153,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q3,74.724382,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q4,78.778363,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university, doctoral and specialization courses)',2023-Q1,79.900187,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university, doctoral and specialization courses)',2023-Q2,79.389996,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total, primary and lower secondary school certificate',2021-Q2,28.733252,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total, primary and lower secondary school certificate',2021-Q3,30.623243,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q4,29.934747,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q1,28.395434,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q2,30.112939,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q3,31.582883,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q4,30.513051,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q1,29.419292,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,99,Total, primary and lower secondary school certificate',2023-Q2,30.43762,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,99,Total, doctoral and specialization courses)',2021-Q2,77.111853,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,13,'No educational degree, doctoral and specialization courses)',2021-Q3,74.646447,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,13,'No educational degree, doctoral and specialization courses)',2021-Q4,78.01225,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q1,78.302014,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q2,78.875153,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q3,74.724382,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q4,78.775536,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,99,Total, doctoral and specialization courses)',2023-Q1,79.900187,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y25-34,25-34 years,99,Total, doctoral and specialization courses)',2023-Q2,79.389996,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q2,22.206757,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q3,23.399554,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q4,23.099072,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q1,22.011092,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q2,23.290165,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q3,24.045908,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,99,Total, primary and lower secondary school certificate',2022-Q4,23.422436,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-34,15-34 years,99,Total, primary and lower secondary school certificate',2023-Q1,22.763899,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q2,23.547374,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,13,'No educational degree, doctoral and specialization courses)',2021-Q2,72.043647,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q3,69.902917,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q4,73.064802,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q1,73.48671,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,11,'Tertiary (university, doctoral and specialization courses)',2022-Q2,74.016859,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,99,Total, doctoral and specialization courses)',2022-Q3,69.860127,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-44,35-44 years,99,Total, doctoral and specialization courses)',2022-Q4,73.553045,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,13,'No educational degree, doctoral and specialization courses)',2023-Q1,74.580815,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,13,'No educational degree, doctoral and specialization courses)',2023-Q2,74.189534,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q2,16.889869,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,7,Upper and post secondary, primary and lower secondary school certificate',2021-Q3,17.729817,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q4,17.417924,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q1,16.685179,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,99,Total, primary and lower secondary school certificate',2022-Q2,17.661566,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y35-49,35-49 years,99,Total, primary and lower secondary school certificate',2022-Q3,18.073186,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q4,17.59734,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,13,'No educational degree, primary and lower secondary school certificate',2023-Q1,17.04454,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,7,Upper and post secondary, primary and lower secondary school certificate',2023-Q2,17.647649,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,7,Upper and post secondary, doctoral and specialization courses)',2021-Q2,70.284292,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q3,68.234865,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q4,71.409249,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,99,Total, doctoral and specialization courses)',2022-Q1,71.556988,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y45-54,45-54 years,99,Total, doctoral and specialization courses)',2022-Q2,71.869324,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,13,'No educational degree, doctoral and specialization courses)',2022-Q3,67.885167,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,13,'No educational degree, doctoral and specialization courses)',2022-Q4,71.3889,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q1,72.412149,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,7,Upper and post secondary, doctoral and specialization courses)',2023-Q2,71.82386,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q2,25.838647,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2021-Q3,30.755173,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,99,Total, primary and lower secondary school certificate',2021-Q4,27.957896,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y55-64,55-64 years,99,Total, primary and lower secondary school certificate',2022-Q1,25.828052,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q2,27.887383,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q3,31.941473,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q4,31.285977,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,7,Upper and post secondary, primary and lower secondary school certificate',2023-Q1,28.120985,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2023-Q2,29.056973,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,11,'Tertiary (university, doctoral and specialization courses)',2021-Q2,51.549224,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,99,Total, doctoral and specialization courses)',2021-Q3,47.81331,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y50-64,50-64 years,99,Total, doctoral and specialization courses)',2021-Q4,52.134464,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,13,'No educational degree, doctoral and specialization courses)',2022-Q1,53.411557,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,13,'No educational degree, doctoral and specialization courses)',2022-Q2,56.618146,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q3,51.088289,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,7,Upper and post secondary, doctoral and specialization courses)',2022-Q4,53.526112,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,11,'Tertiary (university, doctoral and specialization courses)',2023-Q1,55.977357,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,11,'Tertiary (university, doctoral and specialization courses)',2023-Q2,55.687157,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,99,Total, primary and lower secondary school certificate',2021-Q2,13.634292,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y20-64,20-64 years,99,Total, primary and lower secondary school certificate',2021-Q3,16.21935,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-64,15-64 years,13,'No educational degree, primary and lower secondary school certificate',2021-Q4,14.566765,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-64,15-64 years,13,'No educational degree, primary and lower secondary school certificate',2022-Q1,13.432174,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-64,15-64 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q2,14.72119,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-64,15-64 years,7,Upper and post secondary, primary and lower secondary school certificate',2022-Q3,14.985632,,
A,Annual,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-64,15-64 years,11,'Tertiary (university, primary and lower secondary school certificate',2022-Q4,15.670569,,
